Nils Gustaf Dalén_award_Nobel Prize in Physics	[https://en.wikipedia.org/wiki/History_of_navigation, https://en.wikipedia.org/wiki/Gustaf_Dalén, https://en.wikipedia.org/wiki/1912_in_science]
Electronic Arts_subsidiary_Westwood Studios	[https://en.wikipedia.org/wiki/1998_in_video_gaming, https://en.wikipedia.org/wiki/DreamWorks, https://en.wikipedia.org/wiki/Virgin_Interactive, https://en.wikipedia.org/wiki/Petroglyph_Games, https://en.wikipedia.org/wiki/1985_in_video_gaming, https://en.wikipedia.org/wiki/Kane_(Command_&_Conquer), https://en.wikipedia.org/wiki/Command_&_Conquer_3:_Tiberium_Wars, https://en.wikipedia.org/wiki/Margaret_Stohl, https://en.wikipedia.org/wiki/Command_&_Conquer_(2013_video_game), https://en.wikipedia.org/wiki/Command_&_Conquer:_Red_Alert, https://en.wikipedia.org/wiki/Brett_Sperry, https://en.wikipedia.org/wiki/Command_&_Conquer:_Tiberian_series, https://en.wikipedia.org/wiki/EA_Pacific, https://en.wikipedia.org/wiki/Command_&_Conquer:_Tiberian_Sun, https://en.wikipedia.org/wiki/Thrill_Kill, https://en.wikipedia.org/wiki/Turtle_Rock_Studios, https://en.wikipedia.org/wiki/DICE_Los_Angeles, https://en.wikipedia.org/wiki/Maxis, https://en.wikipedia.org/wiki/Pandemic_Studios, https://en.wikipedia.org/wiki/Westwood_Studios, https://en.wikipedia.org/wiki/Frank_Klepacki, https://en.wikipedia.org/wiki/Command_&_Conquer, https://en.wikipedia.org/wiki/Matthias_Wagner, https://en.wikipedia.org/wiki/Lands_of_Lore_(series)]
John F. Kennedy_deathPlace_Dallas	[https://en.wikipedia.org/wiki/Decker_(surname), https://en.wikipedia.org/wiki/David_Powers, https://en.wikipedia.org/wiki/Rubenstein_v._State, https://en.wikipedia.org/wiki/Warren_Leslie, https://en.wikipedia.org/wiki/Rufus_Youngblood, https://en.wikipedia.org/wiki/Lee_Bowers, https://en.wikipedia.org/wiki/Pye_Chamberlayne, https://en.wikipedia.org/wiki/Charles_P._Cabell, https://en.wikipedia.org/wiki/Floyd_Boring, https://en.wikipedia.org/wiki/Eddie_Barker, https://en.wikipedia.org/wiki/Chauncey_Marvin_Holt, https://en.wikipedia.org/wiki/Mimi_Lerner, https://en.wikipedia.org/wiki/Mary_Ferrell, https://en.wikipedia.org/wiki/Kennedy_curse, https://en.wikipedia.org/wiki/Tom_Pettit, https://en.wikipedia.org/wiki/Clint_Murchison_Sr., https://en.wikipedia.org/wiki/Mikhail_Sagatelyan, https://en.wikipedia.org/wiki/Dallas_Townsend, https://en.wikipedia.org/wiki/Live_television, https://en.wikipedia.org/wiki/John_N._Norton, https://en.wikipedia.org/wiki/Penn_Jones_Jr., https://en.wikipedia.org/wiki/Dallas_Police_Department, https://en.wikipedia.org/wiki/KBEW_(AM), https://en.wikipedia.org/wiki/William_A._Blakley, https://en.wikipedia.org/wiki/The_John_Stevens_Shop, https://en.wikipedia.org/wiki/November_1916, https://en.wikipedia.org/wiki/November_1963, https://en.wikipedia.org/wiki/List_of_Presidents_of_the_United_States_who_died_in_office, https://en.wikipedia.org/wiki/Faith:_A_Holiday_Album, https://en.wikipedia.org/wiki/January_1967, https://en.wikipedia.org/wiki/1911_in_the_United_States, https://en.wikipedia.org/wiki/Everett_Dirksen, https://en.wikipedia.org/wiki/John_Nance_Garner, https://en.wikipedia.org/wiki/Tom_Shires, https://en.wikipedia.org/wiki/Capital_punishment_by_the_United_States_federal_government, https://en.wikipedia.org/wiki/Queen_Noor_of_Jordan, https://en.wikipedia.org/wiki/Jack_Ruby, https://en.wikipedia.org/wiki/Arthur_D._Simons, https://en.wikipedia.org/wiki/Clint_Grant, https://en.wikipedia.org/wiki/August_1966, https://en.wikipedia.org/wiki/List_of_fictional_United_States_presidencies_of_historical_figures_(K–L), https://en.wikipedia.org/wiki/The_Running_Man_(1963_film), https://en.wikipedia.org/wiki/October_1960, https://en.wikipedia.org/wiki/Timeline_of_the_John_F._Kennedy_assassination, https://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis, https://en.wikipedia.org/wiki/June_1964, https://en.wikipedia.org/wiki/List_of_Transformers_film_series_characters, https://en.wikipedia.org/wiki/Lyndon_B._Johnson, https://en.wikipedia.org/wiki/Washington_Redskins, https://en.wikipedia.org/wiki/Raymond_Eugene_Plummer, https://en.wikipedia.org/wiki/Stefani_Carter, https://en.wikipedia.org/wiki/Lee_Harvey_Oswald_Rooming_House, https://en.wikipedia.org/wiki/Tom_Welling, https://en.wikipedia.org/wiki/Godfrey_McHugh, https://en.wikipedia.org/wiki/1254th_Air_Transport_Wing, https://en.wikipedia.org/wiki/Ike_Altgens, https://en.wikipedia.org/wiki/Lindley_Beckworth, https://en.wikipedia.org/wiki/513th_Parachute_Infantry_Regiment_(United_States), https://en.wikipedia.org/wiki/Harry_Reasoner, https://en.wikipedia.org/wiki/National_Museum_of_the_United_States_Air_Force, https://en.wikipedia.org/wiki/Dale_Houston, https://en.wikipedia.org/wiki/JFK_(film), https://en.wikipedia.org/wiki/Texas_Democratic_Party, https://en.wikipedia.org/wiki/Frontier_Strip, https://en.wikipedia.org/wiki/Jean_Hill, https://en.wikipedia.org/wiki/Rice_Lofts, https://en.wikipedia.org/wiki/I._M._Pei, https://en.wikipedia.org/wiki/Robert_S._Strauss, https://en.wikipedia.org/wiki/Vincent_Bugliosi, https://en.wikipedia.org/wiki/June_Cobb, https://en.wikipedia.org/wiki/Lee_Harvey_Oswald, https://en.wikipedia.org/wiki/Keith_Getty, https://en.wikipedia.org/wiki/Dallas_Love_Field, https://en.wikipedia.org/wiki/From_Russia_with_Love_(film), https://en.wikipedia.org/wiki/Harvard–Yale_football_rivalry, https://en.wikipedia.org/wiki/Earl_Rose, https://en.wikipedia.org/wiki/Charles_R._Baxter, https://en.wikipedia.org/wiki/Faye_Chism, https://en.wikipedia.org/wiki/Earle_Cabell, https://en.wikipedia.org/wiki/Jesse_Curry, https://en.wikipedia.org/wiki/War_Is_Hell_(film), https://en.wikipedia.org/wiki/Mary_Moorman, https://en.wikipedia.org/wiki/Abraham_Zapruder, https://en.wikipedia.org/wiki/Nellie_Connally, https://en.wikipedia.org/wiki/Evelyn_Lincoln, https://en.wikipedia.org/wiki/Doug's_Gym, https://en.wikipedia.org/wiki/Hof's_Hut, https://en.wikipedia.org/wiki/Buddy_West, https://en.wikipedia.org/wiki/Silvia_Odio, https://en.wikipedia.org/wiki/Larimore,_North_Dakota, https://en.wikipedia.org/wiki/Malcolm_Perry_(physician), https://en.wikipedia.org/wiki/Orville_Nix, https://en.wikipedia.org/wiki/H._L._Hunt, https://en.wikipedia.org/wiki/Marilyn_Sitzman, https://en.wikipedia.org/wiki/Stewartstown,_County_Tyrone, https://en.wikipedia.org/wiki/Waggoner_Carr, https://en.wikipedia.org/wiki/Benny_Barnes, https://en.wikipedia.org/wiki/George_Dealey, https://en.wikipedia.org/wiki/James_Tague, https://en.wikipedia.org/wiki/William_Hootkins, https://en.wikipedia.org/wiki/Alan_Steelman, https://en.wikipedia.org/wiki/Richard_Dudman, https://en.wikipedia.org/wiki/Ted_Gunderson, https://en.wikipedia.org/wiki/Marie_Muchmore, https://en.wikipedia.org/wiki/Clint_Hill_(Secret_Service), https://en.wikipedia.org/wiki/Douglas_Kiker, https://en.wikipedia.org/wiki/Jim_Leavelle, https://en.wikipedia.org/wiki/1963, https://en.wikipedia.org/wiki/Marsha_Farney, https://en.wikipedia.org/wiki/Robert_MacNeil, https://en.wikipedia.org/wiki/Ruth_Paine, https://en.wikipedia.org/wiki/Earl_Rose_(coroner), https://en.wikipedia.org/wiki/Bill_Paxton, https://en.wikipedia.org/wiki/Steven_Long, https://en.wikipedia.org/wiki/Liz_Carpenter, https://en.wikipedia.org/wiki/Madeleine_Duncan_Brown, https://en.wikipedia.org/wiki/Hugh_Aynesworth, https://en.wikipedia.org/wiki/Rubel_Phillips, https://en.wikipedia.org/wiki/Irving,_Texas, https://en.wikipedia.org/wiki/October_1959, https://en.wikipedia.org/wiki/List_of_people_from_Colorado, https://en.wikipedia.org/wiki/List_of_people_from_Texas, https://en.wikipedia.org/wiki/List_of_Sicilian_Americans, https://en.wikipedia.org/wiki/John_Hegnauer, https://en.wikipedia.org/wiki/Robert_E._Thompson, https://en.wikipedia.org/wiki/WOWT, https://en.wikipedia.org/wiki/Lew_Wood, https://en.wikipedia.org/wiki/List_of_Haverford_College_people, https://en.wikipedia.org/wiki/Tikka_to_Ride, https://en.wikipedia.org/wiki/In_the_Line_of_Fire, https://en.wikipedia.org/wiki/List_of_fictional_United_States_presidencies_of_historical_figures_(H–J), https://en.wikipedia.org/wiki/March_1964, https://en.wikipedia.org/wiki/Assassination_of_John_F._Kennedy, https://en.wikipedia.org/wiki/The_Times_They_Are_a-Changin'_(album), https://en.wikipedia.org/wiki/KXAS-TV, https://en.wikipedia.org/wiki/Texas, https://en.wikipedia.org/wiki/Dallas_Municipal_Building, https://en.wikipedia.org/wiki/Texas_School_Book_Depository, https://en.wikipedia.org/wiki/Jim_Lehrer, https://en.wikipedia.org/wiki/Phillip_Willis, https://en.wikipedia.org/wiki/Presidential_Museum_and_Leadership_Library, https://en.wikipedia.org/wiki/Tracy_Rowlett, https://en.wikipedia.org/wiki/Max_Allan_Collins, https://en.wikipedia.org/wiki/Wilmer-Hutchins_High_School, https://en.wikipedia.org/wiki/KTBC_(TV), https://en.wikipedia.org/wiki/March_14, https://en.wikipedia.org/wiki/Pictures_of_the_Pain, https://en.wikipedia.org/wiki/Ted_Cassidy, https://en.wikipedia.org/wiki/Dealey_Plaza, https://en.wikipedia.org/wiki/Jack_Crichton, https://en.wikipedia.org/wiki/Bill_O'Reilly_(political_commentator), https://en.wikipedia.org/wiki/Laura_Bush, https://en.wikipedia.org/wiki/Peter_Jennings, https://en.wikipedia.org/wiki/History_of_Texas, https://en.wikipedia.org/wiki/Malcolm_Kilduff, https://en.wikipedia.org/wiki/United_States_President's_Commission_on_CIA_Activities_within_the_United_States, https://en.wikipedia.org/wiki/Eldon_Rudd, https://en.wikipedia.org/wiki/Bob_Armstrong_(politician), https://en.wikipedia.org/wiki/United_Nations_television_film_series, https://en.wikipedia.org/wiki/Bum_Bright, https://en.wikipedia.org/wiki/Bill_Minutaglio, https://en.wikipedia.org/wiki/Jazz_Aviation_destinations, https://en.wikipedia.org/wiki/Will_Wilson, https://en.wikipedia.org/wiki/Lenexa,_Kansas, https://en.wikipedia.org/wiki/Don_Pardo, https://en.wikipedia.org/wiki/Adelfa_Botello_Callejo, https://en.wikipedia.org/wiki/Frances_Perkins_Building, https://en.wikipedia.org/wiki/RR_Auction, https://en.wikipedia.org/wiki/Tourist_Season_(novel), https://en.wikipedia.org/wiki/New_York_TRACON, https://en.wikipedia.org/wiki/Randall_Flagg, https://en.wikipedia.org/wiki/Al_Lopez_Field, https://en.wikipedia.org/wiki/Oak_Cliff, https://en.wikipedia.org/wiki/Jim_Marrs, https://en.wikipedia.org/wiki/John_Peel, https://en.wikipedia.org/wiki/April_1963, https://en.wikipedia.org/wiki/Frank_Sturgis, https://en.wikipedia.org/wiki/Terry_Southern, https://en.wikipedia.org/wiki/Presidents_of_the_United_States_on_U.S._postage_stamps, https://en.wikipedia.org/wiki/Donald_Trump_presidential_campaign,_2020, https://en.wikipedia.org/wiki/Henry_Wade, https://en.wikipedia.org/wiki/Revilo_P._Oliver, https://en.wikipedia.org/wiki/Four_Days_in_November, https://en.wikipedia.org/wiki/Peter_Landesman, https://en.wikipedia.org/wiki/The_Odessa_File_(film), https://en.wikipedia.org/wiki/Love_Field_(film), https://en.wikipedia.org/wiki/Elvis_impersonator, https://en.wikipedia.org/wiki/Michael_Eddowes, https://en.wikipedia.org/wiki/Dallas_Times_Herald, https://en.wikipedia.org/wiki/John_F._Kennedy_High_School_(Richmond,_California), https://en.wikipedia.org/wiki/Clarksville,_Texas, https://en.wikipedia.org/wiki/Wes_Wise, https://en.wikipedia.org/wiki/Curry_(surname), https://en.wikipedia.org/wiki/Arlington_Heights_High_School, https://en.wikipedia.org/wiki/The_Death_of_a_President, https://en.wikipedia.org/wiki/Plano_Senior_High_School, https://en.wikipedia.org/wiki/Barbara_Walters'_10_Most_Fascinating_People, https://en.wikipedia.org/wiki/E._Howard_Hunt, https://en.wikipedia.org/wiki/1963_in_the_United_States, https://en.wikipedia.org/wiki/Geoff_Edwards, https://en.wikipedia.org/wiki/The_Umbrella_Academy, https://en.wikipedia.org/wiki/United_States_Air_Force_School_of_Aerospace_Medicine]
Shmuel Yosef Agnon_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Kefitzat_Haderech, https://en.wikipedia.org/wiki/Israel, https://en.wikipedia.org/wiki/Nelly_Sachs, https://en.wikipedia.org/wiki/Culture_of_Israel, https://en.wikipedia.org/wiki/1966_in_poetry, https://en.wikipedia.org/wiki/List_of_Hebrew-language_authors, https://en.wikipedia.org/wiki/Talpiot, https://en.wikipedia.org/wiki/1966_in_Israel, https://en.wikipedia.org/wiki/Neve_Tzedek, https://en.wikipedia.org/wiki/Shmuel_Yosef_Agnon, https://en.wikipedia.org/wiki/The_Bridal_Canopy]
The Right Stuff (film)_starring_Harry Shearer	[]
Avril Lavigne_birthPlace_Belleville, Ontario	[https://en.wikipedia.org/wiki/Avril_Lavigne, https://en.wikipedia.org/wiki/Belleville,_Ontario]
Poppy Montgomery_spouse_Adam Kaufman	[]
Yasunari Kawabata_award_Nobel Prize in Literature	[https://en.wikipedia.org/wiki/Tama_Zenshoen_Sanatorium, https://en.wikipedia.org/wiki/Asian_literature, https://en.wikipedia.org/wiki/Western_canon, https://en.wikipedia.org/wiki/Asia, https://en.wikipedia.org/wiki/J._Martin_Holman, https://en.wikipedia.org/wiki/List_of_orphans_and_foundlings, https://en.wikipedia.org/wiki/April_1972, https://en.wikipedia.org/wiki/New_Directions_Publishing, https://en.wikipedia.org/wiki/Culture_of_Asia, https://en.wikipedia.org/wiki/Edward_Seidensticker, https://en.wikipedia.org/wiki/University_of_Tokyo, https://en.wikipedia.org/wiki/V._H._Viglielmo, https://en.wikipedia.org/wiki/October_16, https://en.wikipedia.org/wiki/Snow_Country, https://en.wikipedia.org/wiki/Post-occupation_Japan, https://en.wikipedia.org/wiki/Farrar,_Straus_and_Giroux, https://en.wikipedia.org/wiki/1968_in_literature, https://en.wikipedia.org/wiki/One_Arm, https://en.wikipedia.org/wiki/Indirect_translation, https://en.wikipedia.org/wiki/Japanese_literature]
A Hard Day's Night (film)_starring_Wilfrid Brambell	[https://en.wikipedia.org/wiki/Wilfrid_Brambell, https://en.wikipedia.org/wiki/Nineteen_Eighty-Four_(UK_TV_programme), https://en.wikipedia.org/wiki/The_Quatermass_Experiment, https://en.wikipedia.org/wiki/Quatermass_II, https://en.wikipedia.org/wiki/A_Hard_Day's_Night_(film)]
Martin Scorsese_birthPlace_Queens	[https://en.wikipedia.org/wiki/Nolita, https://en.wikipedia.org/wiki/List_of_Sicilian_Americans, https://en.wikipedia.org/wiki/November_1942, https://en.wikipedia.org/wiki/Fort_Lee,_New_Jersey, https://en.wikipedia.org/wiki/Elizabeth_Crowley, https://en.wikipedia.org/wiki/Fredric_Dannen, https://en.wikipedia.org/wiki/Johnny_Ace, https://en.wikipedia.org/wiki/List_of_people_from_Illinois]
